year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,11,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",134.00,23.00,12.94,0.00,4.26,0.00,5.80,0.00,0.00,1040.00,645.00,0.00,99.00,0.00,296.00
2024,11,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",65.00,15.00,8.98,1.00,0.91,0.00,4.11,0.00,0.00,808.00,409.00,16.00,31.00,0.00,352.00
2024,11,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",561.00,60.00,27.08,0.12,19.83,0.00,12.97,0.00,3.00,2913.00,1626.00,11.00,586.00,0.00,690.00
2024,11,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",98.00,18.00,11.19,0.00,4.72,0.26,1.84,0.00,0.00,1017.00,703.00,0.00,154.00,9.00,151.00
2024,11,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.00,3.00,0.03,0.00,2.60,0.00,0.37,0.00,1.00,92.00,1.00,0.00,80.00,0.00,11.00
2024,11,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",66.00,13.00,8.19,0.00,0.12,0.00,4.69,0.00,0.00,847.00,660.00,0.00,11.00,0.00,176.00
2024,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",441.00,157.00,24.70,0.00,112.57,0.00,19.73,0.00,3.00,11129.00,1432.00,0.00,7929.00,0.00,1768.00
2024,11,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",21.00,3.00,1.55,0.00,0.00,0.00,1.45,0.00,0.00,145.00,47.00,0.00,0.00,0.00,98.00
2024,11,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1600.00,210.00,97.35,0.90,35.38,0.97,75.40,0.00,0.00,13073.00,6882.00,46.00,1524.00,86.00,4535.00
2024,11,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",444.00,63.00,32.02,0.15,13.85,0.00,16.99,0.00,2.00,3778.00,1735.00,27.00,417.00,0.00,1599.00
2024,11,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",65.00,14.00,9.60,0.00,1.40,0.00,3.00,0.00,0.00,687.00,380.00,0.00,56.00,0.00,251.00
2024,11,B6,JetBlue Airways,ISP,"Islip, NY: Long Island MacArthur",65.00,8.00,3.32,0.00,4.12,0.00,0.56,0.00,0.00,516.00,339.00,0.00,162.00,0.00,15.00
2024,11,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",163.00,16.00,11.71,0.00,1.31,0.00,2.98,0.00,0.00,1156.00,844.00,0.00,81.00,0.00,231.00
2024,11,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2884.00,437.00,202.31,1.70,100.56,1.83,130.61,0.00,3.00,28765.00,14724.00,56.00,3596.00,29.00,10360.00
2024,11,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",273.00,22.00,9.60,0.00,8.19,0.00,4.21,0.00,2.00,1304.00,611.00,0.00,247.00,0.00,446.00
2024,11,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",566.00,78.00,40.95,0.48,26.35,0.00,10.22,0.00,2.00,4365.00,3005.00,10.00,784.00,0.00,566.00
2024,11,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",415.00,62.00,28.21,0.82,17.46,0.00,15.51,0.00,0.00,3026.00,1291.00,23.00,874.00,0.00,838.00
2024,11,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1499.00,206.00,88.96,1.00,32.14,0.42,83.48,0.00,0.00,13869.00,5927.00,16.00,1562.00,20.00,6344.00
2024,11,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",144.00,23.00,14.75,0.00,4.87,0.00,3.39,0.00,0.00,1029.00,649.00,0.00,208.00,0.00,172.00
2024,11,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",115.00,11.00,8.33,0.00,1.41,0.00,1.27,0.00,0.00,454.00,394.00,0.00,31.00,0.00,29.00
2024,11,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",96.00,11.00,5.03,0.00,4.07,0.00,1.90,0.00,0.00,405.00,191.00,0.00,116.00,0.00,98.00
2024,11,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",61.00,6.00,3.59,0.00,1.67,0.00,0.74,0.00,0.00,378.00,284.00,0.00,49.00,0.00,45.00
2024,11,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",872.00,109.00,52.63,0.00,25.36,1.00,30.01,0.00,0.00,7340.00,4109.00,0.00,904.00,112.00,2215.00
2024,11,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",101.00,5.00,3.91,0.00,0.12,0.00,0.98,0.00,0.00,546.00,489.00,0.00,15.00,0.00,42.00
2024,11,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",154.00,31.00,12.61,0.00,14.78,0.00,3.61,0.00,0.00,1797.00,1099.00,0.00,425.00,0.00,273.00
2024,11,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",93.00,11.00,5.81,0.00,0.37,0.00,4.82,0.00,1.00,571.00,261.00,0.00,19.00,0.00,291.00
2024,11,B6,JetBlue Airways,PQI,"Presque Isle/Houlton, ME: Presque Isle International",30.00,6.00,1.91,0.00,0.35,0.00,3.74,0.00,0.00,292.00,79.00,0.00,12.00,0.00,201.00
2024,11,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",21.00,1.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,43.00,23.00,0.00,0.00,0.00,20.00
2024,11,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",265.00,37.00,19.62,0.00,10.31,0.00,7.07,0.00,0.00,2096.00,1018.00,0.00,307.00,0.00,771.00
2024,11,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",281.00,47.00,25.68,0.00,9.25,0.00,12.07,0.00,0.00,2322.00,1320.00,0.00,315.00,0.00,687.00
2024,11,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",150.00,23.00,10.80,0.00,3.67,0.00,8.53,0.00,0.00,1514.00,671.00,0.00,91.00,0.00,752.00
2024,11,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",59.00,16.00,10.20,0.00,0.68,0.00,5.12,0.00,0.00,597.00,316.00,0.00,24.00,0.00,257.00
2024,11,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",397.00,72.00,41.49,0.00,12.16,0.00,18.35,0.00,0.00,3632.00,2294.00,0.00,353.00,0.00,985.00
2024,11,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",134.00,24.00,6.88,0.00,13.78,0.00,3.33,0.00,1.00,956.00,398.00,0.00,458.00,0.00,100.00
2024,11,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",110.00,22.00,11.51,0.00,3.57,0.00,6.91,0.00,0.00,1140.00,634.00,0.00,125.00,0.00,381.00
2024,11,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",30.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,56.00,0.00,0.00
2024,11,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",328.00,59.00,16.00,0.00,39.72,0.00,3.28,0.00,2.00,2883.00,1289.00,0.00,1400.00,0.00,194.00
2024,11,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",987.00,198.00,80.01,0.27,76.97,0.93,39.81,0.00,0.00,11166.00,4687.00,16.00,3197.00,43.00,3223.00
2024,11,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",39.00,8.00,2.89,0.00,4.16,0.00,0.95,0.00,0.00,369.00,252.00,0.00,78.00,0.00,39.00
2024,11,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",91.00,13.00,7.72,0.00,4.20,0.00,1.08,0.00,0.00,714.00,505.00,0.00,163.00,0.00,46.00
2024,11,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",42.00,12.00,3.44,0.35,5.90,0.00,2.31,0.00,0.00,588.00,212.00,9.00,258.00,0.00,109.00
2024,11,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",138.00,27.00,16.57,0.00,3.85,0.98,5.60,0.00,0.00,1170.00,754.00,0.00,79.00,54.00,283.00
2024,11,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",485.00,66.00,36.42,0.00,10.52,0.00,19.06,0.00,0.00,4538.00,2550.00,0.00,320.00,0.00,1668.00
2024,11,C5,CommuteAir LLC dba CommuteAir,ALB,"Albany, NY: Albany International",119.00,14.00,7.31,0.00,6.57,0.00,0.12,0.00,0.00,1291.00,1042.00,0.00,148.00,0.00,101.00
2024,11,C5,CommuteAir LLC dba CommuteAir,AMA,"Amarillo, TX: Rick Husband Amarillo International",80.00,14.00,7.28,0.00,3.99,0.00,2.73,0.00,0.00,1441.00,1016.00,0.00,138.00,0.00,287.00
2024,11,C5,CommuteAir LLC dba CommuteAir,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,8.00,5.48,0.95,1.05,0.00,0.52,0.00,0.00,329.00,217.00,56.00,39.00,0.00,17.00
2024,11,C5,CommuteAir LLC dba CommuteAir,BDL,"Hartford, CT: Bradley International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",149.00,12.00,8.44,0.18,1.98,0.00,1.40,0.00,0.00,507.00,341.00,10.00,67.00,0.00,89.00
2024,11,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",56.00,8.00,4.00,0.00,3.00,0.00,1.00,0.00,0.00,271.00,155.00,0.00,72.00,0.00,44.00
2024,11,C5,CommuteAir LLC dba CommuteAir,BTV,"Burlington, VT: Burlington International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",52.00,7.00,3.94,0.00,2.12,0.00,0.94,0.00,0.00,471.00,138.00,0.00,49.00,0.00,284.00
2024,11,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",85.00,15.00,9.74,0.00,4.29,0.00,0.97,0.00,0.00,918.00,614.00,0.00,111.00,0.00,193.00
2024,11,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",102.00,12.00,5.94,0.00,2.45,0.00,3.61,0.00,1.00,767.00,381.00,0.00,62.00,0.00,324.00
2024,11,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,CLE,"Cleveland, OH: Cleveland-Hopkins International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",6.00,1.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,136.00,132.00,0.00,4.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",,,,,,,,,,,,,,,
2024,11,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",49.00,4.00,2.07,0.00,1.07,0.00,0.85,0.00,0.00,249.00,103.00,0.00,37.00,0.00,109.00
2024,11,C5,CommuteAir LLC dba CommuteAir,ELP,"El Paso, TX: El Paso International",8.00,1.00,0.89,0.00,0.11,0.00,0.00,0.00,0.00,45.00,40.00,0.00,5.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",90.00,7.00,3.49,1.00,2.08,0.00,0.43,0.00,0.00,295.00,106.00,41.00,117.00,0.00,31.00
2024,11,C5,CommuteAir LLC dba CommuteAir,GSO,"Greensboro/High Point, NC: Piedmont Triad International",89.00,9.00,3.42,0.00,3.03,0.00,2.55,0.00,0.00,659.00,150.00,0.00,70.00,0.00,439.00
2024,11,C5,CommuteAir LLC dba CommuteAir,GSP,"Greer, SC: Greenville-Spartanburg International",60.00,10.00,5.35,0.97,3.68,0.00,0.00,0.00,0.00,584.00,243.00,235.00,106.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",62.00,7.00,3.65,0.00,1.73,0.00,1.61,0.00,0.00,398.00,212.00,0.00,32.00,0.00,154.00
2024,11,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",201.00,22.00,4.81,0.00,10.42,0.00,6.77,0.00,1.00,1649.00,257.00,0.00,302.00,0.00,1090.00
2024,11,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1292.00,163.00,63.71,1.59,36.85,0.00,60.84,1.00,0.00,17633.00,7018.00,366.00,1386.00,0.00,8863.00
2024,11,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1873.00,163.00,47.54,12.47,48.76,0.00,54.23,1.00,2.00,12918.00,3443.00,1056.00,2020.00,0.00,6399.00
2024,11,C5,CommuteAir LLC dba CommuteAir,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",30.00,3.00,1.03,0.00,1.00,0.00,0.97,0.00,0.00,101.00,44.00,0.00,24.00,0.00,33.00
2024,11,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",116.00,11.00,5.53,0.00,4.48,0.00,0.98,0.00,0.00,356.00,138.00,0.00,119.00,0.00,99.00
2024,11,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",62.00,3.00,0.57,0.00,2.03,0.00,0.40,0.00,0.00,231.00,52.00,0.00,138.00,0.00,41.00
2024,11,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",74.00,10.00,3.52,0.00,3.10,0.00,3.38,0.00,0.00,368.00,135.00,0.00,76.00,0.00,157.00
2024,11,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",69.00,4.00,1.80,1.00,1.20,0.00,0.00,0.00,0.00,876.00,120.00,727.00,29.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",90.00,6.00,2.92,0.00,1.45,0.00,1.63,0.00,0.00,306.00,97.00,0.00,39.00,0.00,170.00
2024,11,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",109.00,6.00,4.04,0.00,1.00,0.00,0.96,0.00,0.00,333.00,225.00,0.00,54.00,0.00,54.00
2024,11,C5,CommuteAir LLC dba CommuteAir,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,MDT,"Harrisburg, PA: Harrisburg International",55.00,10.00,3.91,0.00,4.85,0.00,1.24,0.00,0.00,273.00,112.00,0.00,110.00,0.00,51.00
2024,11,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",56.00,3.00,0.08,0.00,2.00,0.00,0.92,0.00,0.00,112.00,6.00,0.00,35.00,0.00,71.00
2024,11,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",148.00,15.00,4.11,1.00,8.03,0.00,1.86,0.00,0.00,674.00,158.00,21.00,258.00,0.00,237.00
2024,11,C5,CommuteAir LLC dba CommuteAir,OKC,"Oklahoma City, OK: Will Rogers World",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,69.00,0.00,0.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,ORF,"Norfolk, VA: Norfolk International",14.00,3.00,1.97,0.00,0.04,0.00,0.98,0.00,0.00,361.00,247.00,0.00,3.00,0.00,111.00
2024,11,C5,CommuteAir LLC dba CommuteAir,PHL,"Philadelphia, PA: Philadelphia International",24.00,3.00,1.27,0.00,0.83,0.00,0.90,0.00,0.00,356.00,144.00,0.00,51.00,0.00,161.00
2024,11,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",4.00,1.00,0.65,0.00,0.35,0.00,0.00,0.00,0.00,23.00,15.00,0.00,8.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",119.00,18.00,8.77,1.00,7.29,0.00,0.94,0.00,0.00,754.00,357.00,37.00,259.00,0.00,101.00
2024,11,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",5.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,206.00,0.00,0.00,16.00,0.00,190.00
2024,11,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",21.00,4.00,0.80,0.00,2.20,0.00,1.00,0.00,1.00,66.00,12.00,0.00,39.00,0.00,15.00
2024,11,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",91.00,10.00,1.90,0.99,6.28,0.00,0.83,1.00,1.00,362.00,73.00,76.00,178.00,0.00,35.00
2024,11,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",61.00,10.00,2.76,0.00,2.50,0.00,4.75,0.00,0.00,913.00,83.00,0.00,106.00,0.00,724.00
2024,11,C5,CommuteAir LLC dba CommuteAir,SCE,"State College, PA: University Park",75.00,8.00,2.15,0.00,5.02,0.00,0.83,0.00,0.00,295.00,68.00,0.00,167.00,0.00,60.00
2024,11,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",32.00,4.00,2.05,0.00,1.00,0.00,0.95,0.00,0.00,149.00,49.00,0.00,16.00,0.00,84.00
2024,11,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",142.00,9.00,5.66,0.00,3.34,0.00,0.00,0.00,0.00,284.00,177.00,0.00,107.00,0.00,0.00
2024,11,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",82.00,9.00,3.96,0.00,4.12,0.00,0.92,0.00,0.00,515.00,170.00,0.00,103.00,0.00,242.00
2024,11,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",13.00,2.00,0.50,0.00,0.53,0.00,0.97,0.00,0.00,134.00,33.00,0.00,35.00,0.00,66.00
2024,11,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",225.00,28.00,13.58,0.00,8.62,0.00,5.80,0.00,0.00,1294.00,555.00,0.00,235.00,0.00,504.00
2024,11,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",109.00,16.00,7.20,2.89,3.39,0.00,2.52,1.00,0.00,2211.00,282.00,1461.00,350.00,0.00,118.00
2024,11,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",137.00,14.00,7.56,0.00,4.86,0.00,1.58,0.00,0.00,577.00,371.00,0.00,134.00,0.00,72.00
2024,11,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",73.00,11.00,4.27,0.00,0.38,0.00,6.34,0.00,0.00,331.00,98.00,0.00,12.00,0.00,221.00
2024,11,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",113.00,20.00,7.44,0.00,6.09,0.00,6.47,0.00,0.00,642.00,339.00,0.00,140.00,0.00,163.00
2024,11,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",156.00,21.00,10.85,1.00,6.32,0.00,2.83,0.00,0.00,979.00,531.00,92.00,202.00,0.00,154.00
2024,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18551.00,1827.00,613.61,31.97,543.40,2.64,635.39,3.00,9.00,113693.00,58162.00,4114.00,17039.00,132.00,34246.00
2024,11,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",29.00,2.00,1.00,0.00,0.63,0.00,0.38,0.00,0.00,75.00,35.00,0.00,25.00,0.00,15.00
2024,11,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",924.00,125.00,58.81,1.00,40.43,0.00,24.76,2.00,2.00,8257.00,5360.00,17.00,1549.00,0.00,1331.00
2024,11,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",155.00,15.00,7.11,0.00,2.18,0.00,5.71,0.00,0.00,460.00,236.00,0.00,37.00,0.00,187.00
2024,11,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",357.00,34.00,18.12,0.00,11.80,0.00,4.08,0.00,0.00,1859.00,1316.00,0.00,372.00,0.00,171.00
2024,11,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",230.00,17.00,10.03,0.00,3.11,0.00,3.86,0.00,0.00,797.00,502.00,0.00,113.00,0.00,182.00
2024,11,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",60.00,6.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,476.00,326.00,0.00,19.00,0.00,131.00
2024,11,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",38.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,63.00,0.00,0.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",693.00,60.00,33.35,1.00,18.02,0.00,7.63,0.00,0.00,2953.00,1764.00,363.00,584.00,0.00,242.00
2024,11,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",210.00,25.00,10.46,0.00,10.13,0.00,4.41,0.00,0.00,1000.00,656.00,0.00,233.00,0.00,111.00
2024,11,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2173.00,284.00,96.35,4.94,111.06,0.00,71.65,1.00,1.00,18784.00,7882.00,330.00,5584.00,0.00,4988.00
2024,11,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",89.00,8.00,5.66,0.00,0.00,0.00,2.34,0.00,0.00,279.00,224.00,0.00,0.00,0.00,55.00
2024,11,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",30.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,67.00,34.00,0.00,33.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",136.00,15.00,9.99,0.00,2.57,0.00,2.44,0.00,0.00,624.00,474.00,0.00,63.00,0.00,87.00
2024,11,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",59.00,11.00,0.00,0.00,8.20,0.00,2.80,0.00,0.00,381.00,0.00,0.00,258.00,0.00,123.00
2024,11,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",420.00,50.00,27.25,0.00,11.10,0.00,11.65,0.00,0.00,2733.00,1988.00,0.00,406.00,0.00,339.00
2024,11,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",122.00,12.00,9.22,0.00,2.78,0.00,0.00,0.00,0.00,1127.00,1042.00,0.00,85.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",125.00,5.00,3.00,0.00,1.44,0.00,0.56,0.00,0.00,242.00,176.00,0.00,51.00,0.00,15.00
2024,11,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",72.00,9.00,5.99,0.00,1.61,0.00,1.39,0.00,0.00,588.00,492.00,0.00,28.00,0.00,68.00
2024,11,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",364.00,34.00,17.08,1.00,4.74,0.00,11.18,0.00,0.00,1415.00,778.00,15.00,111.00,0.00,511.00
2024,11,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,16.00,0.00,24.00,0.00,0.00
2024,11,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",238.00,21.00,12.35,0.00,3.95,0.00,4.70,0.00,1.00,759.00,472.00,0.00,102.00,0.00,185.00
2024,11,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",551.00,65.00,34.35,1.02,13.33,0.00,16.30,0.00,0.00,2965.00,1768.00,72.00,450.00,0.00,675.00
2024,11,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",258.00,25.00,18.33,0.00,1.83,0.00,4.85,0.00,1.00,1214.00,952.00,0.00,61.00,0.00,201.00
2024,11,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",52.00,12.00,5.55,0.00,5.25,0.00,1.20,0.00,0.00,371.00,204.00,0.00,147.00,0.00,20.00
2024,11,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",576.00,67.00,35.90,1.00,17.91,0.00,12.19,0.00,2.00,3928.00,2848.00,94.00,466.00,0.00,520.00
2024,11,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",108.00,6.00,4.89,0.00,0.11,0.00,1.00,0.00,0.00,417.00,394.00,0.00,6.00,0.00,17.00
2024,11,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",163.00,16.00,9.20,0.00,3.22,0.00,3.59,0.00,3.00,642.00,416.00,0.00,110.00,0.00,116.00
